,timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,goal_difference,match_result,elo
229,1549807200,Feb 10 2019 - 2:00pm,complete,13709.0,Montpellier,Monaco,Frank Schneider,24,1.73,1.0,1.68,0.95,2,2,4,1,0,1,"66,90'1","14,82",5,3,1,0,5,1,0,1,0,6,10,11,4,6,6,5,16,20,50,50,1.38,1.31,2.18,41,78,36,9,0,18,60,46,78,8.18,4.55,2.35,3.25,3.35,1.43,2.3,4.35,8.75,1.95,1.77,Stade de la Mosson (Montpellier),0,0,1000
230,1549807200,Feb 10 2019 - 2:00pm,complete,34219.0,Nantes,Nîmes,Clément Turpin,24,1.45,1.27,1.63,1.11,2,4,6,2,2,0,"15,38","47,69,85,89",9,4,1,0,2,0,1,0,2,0,10,10,5,5,5,5,10,11,62,38,1.39,1.21,2.96,46,82,50,36,18,37,73,50,87,10.54,3.91,2.0,3.6,4.0,1.31,1.95,3.45,6.6,1.83,1.91,Stade de la Beaujoire - Louis Fonteneau (Nantes),-2,0,1000
231,1549807200,Feb 10 2019 - 2:00pm,complete,15240.0,Toulouse,Reims,Karim Abed,24,1.0,1.27,1.11,1.26,1,1,2,0,0,0,81,54,3,3,2,0,4,0,1,1,2,2,9,7,4,4,5,3,17,13,60,40,1.36,0.94,2.19,50,64,37,23,14,18,69,32,64,7.09,3.73,2.8,3.05,2.9,1.48,2.45,4.8,8.75,2.05,1.71,Stadium de Toulouse (Toulouse),0,0,1000
232,1549814400,Feb 10 2019 - 4:00pm,complete,13886.0,Guingamp,Lille,Benoît Bastien,24,0.55,1.73,0.84,1.68,0,2,2,0,0,0,,"47,90'4",7,4,2,0,1,0,1,1,1,0,7,8,3,4,4,4,15,11,47,53,1.1,1.05,2.6,64,69,55,27,14,18,73,45,69,11.19,4.37,3.2,3.2,2.45,1.47,2.4,4.7,9.0,2.05,1.71,Stade du Roudourou (Guingamp),-2,0,1000
233,1549814400,Feb 10 2019 - 4:00pm,complete,24230.0,Rennes,Saint-Étienne,Johan Hamel,24,1.64,1.0,1.63,1.32,3,0,3,1,1,0,"21,87,90'1",,6,8,0,0,3,1,0,0,0,4,12,10,6,4,6,6,7,8,41,59,1.53,1.29,2.41,50,73,32,32,14,32,55,55,78,11.55,3.82,2.1,3.45,3.65,1.32,2.0,3.5,6.45,1.8,1.95,Roazhon Park (Rennes),3,1,1000
234,1549828800,Feb 10 2019 - 8:00pm,complete,22193.0,Nice,Olympique Lyonnais,Mikael Lesage,24,1.55,1.73,1.79,1.68,1,0,1,0,0,0,69,,4,14,2,0,2,0,0,2,1,1,10,18,5,6,5,12,7,13,44,56,1.21,2.19,2.55,41,69,50,27,9,9,69,55,69,9.27,4.54,6.1,4.7,1.53,1.2,1.67,2.65,5.0,1.8,1.95,Allianz Riviera (Nice),1,1,1000
235,1550080800,Feb 13 2019 - 6:00pm,complete,16406.0,Saint-Étienne,Strasbourg,Jérôme Brisard,23,2.36,1.45,2.16,1.21,2,1,3,2,2,0,"4,26",73,3,4,0,0,5,0,0,0,2,3,10,6,7,3,3,3,11,28,63,37,1.45,0.88,2.96,64,91,60,23,18,36,78,64,82,10.55,3.82,1.95,3.5,4.25,1.36,2.1,3.9,7.25,1.91,1.8,Stade Geoffroy-Guichard (Saint-Ètienne),1,1,1000
236,1550082600,Feb 13 2019 - 6:30pm,complete,16627.0,Caen,Nantes,Willy Delajod,23,0.91,0.73,0.89,0.89,0,1,1,0,0,0,,80,4,8,4,0,2,1,0,4,3,0,8,10,2,6,6,4,17,11,60,40,1.09,1.36,2.36,55,69,50,18,5,27,60,46,82,7.55,5.0,3.6,3.15,2.3,1.54,2.65,5.4,9.75,2.15,1.65,Stade Michel d'Ornano (Caen),-1,0,1000
237,1550253600,Feb 15 2019 - 6:00pm,complete,12703.0,Nîmes,Dijon,Jérôme Miguelgorry,25,1.33,0.75,1.68,0.63,2,0,2,1,1,0,"28,83",,5,4,2,0,4,1,1,1,2,3,14,9,7,3,7,6,10,17,47,53,1.76,1.18,2.38,38,63,46,29,9,17,67,50,75,9.67,4.58,1.8,3.9,4.6,1.24,1.77,2.95,5.6,1.74,2.0,Stade des Costières (Nîmes),2,1,1000
238,1550259900,Feb 15 2019 - 7:45pm,complete,40305.0,Olympique Lyonnais,Guingamp,Antony Gautier,25,2.0,0.73,2.11,0.58,2,1,3,3,2,1,"15,35",21,7,2,2,0,1,0,1,1,0,1,14,11,10,4,4,7,5,10,71,29,2.16,1.31,2.67,35,78,45,18,13,26,74,36,83,11.01,3.08,1.31,5.8,10.0,1.13,1.45,2.15,3.5,1.77,2.0,Groupama Stadium (Décines-Charpieu),1,1,1000
239,1550332800,Feb 16 2019 - 4:00pm,complete,50871.0,Olympique Marseille,Amiens SC,Johan Hamel,25,1.91,0.67,1.95,0.63,2,0,2,2,2,0,"19,25",,3,6,1,0,0,0,0,1,0,0,14,6,6,3,8,3,15,15,59,41,1.61,0.82,2.41,35,70,44,27,9,27,74,44,66,9.65,4.89,1.49,4.45,7.5,1.28,1.87,3.2,6.0,2.0,1.71,Orange Vélodrome (Marseille),2,1,1000
240,1550343600,Feb 16 2019 - 7:00pm,complete,11117.0,Angers SCO,Nice,Frank Schneider,25,1.33,1.42,1.26,1.16,3,0,3,1,1,0,"44,47,90'2",,8,5,0,0,2,0,0,0,1,1,11,12,5,5,6,7,12,8,27,73,1.28,1.55,1.96,46,54,25,13,4,17,54,34,75,9.42,3.91,2.45,3.0,3.5,1.53,2.65,5.25,9.9,2.1,1.65,Stade Raymond-Kopa (Angers),3,1,1000
241,1550343600,Feb 16 2019 - 7:00pm,complete,7557.0,Monaco,Nantes,Olivier Thual,25,0.58,0.92,0.95,0.89,1,0,1,1,1,0,13,,2,3,4,0,2,0,2,2,0,2,10,5,7,3,3,2,13,22,49,51,1.36,0.78,2.59,55,75,50,21,13,34,71,46,79,9.5,4.66,1.83,3.75,4.5,1.29,1.91,3.3,7.1,1.8,1.91,Stade Louis II (Monaco),1,1,1000
242,1550412000,Feb 17 2019 - 2:00pm,complete,19332.0,Bordeaux,Toulouse,Hakim Ben El Hadj,25,1.73,1.25,1.42,0.89,2,1,3,1,1,0,"2,82",70,7,5,2,0,2,0,0,2,2,0,8,14,5,6,3,8,14,20,41,59,1.15,1.71,2.4,48,66,48,22,9,30,65,44,66,7.85,4.32,2.05,3.2,4.4,1.34,2.05,3.75,7.2,1.83,1.87,Stade Matmut-Atlantique (Bordeaux),1,1,1000
243,1550412000,Feb 17 2019 - 2:00pm,complete,14290.0,Caen,Strasbourg,Thomas Léonard,25,0.83,1.33,0.89,1.21,0,0,0,0,0,0,,,8,6,0,0,3,0,0,0,2,1,8,11,3,4,5,7,6,13,46,54,1.04,1.33,2.67,67,75,54,29,13,38,63,54,88,7.75,4.83,3.4,3.05,2.45,1.54,2.65,5.4,10.5,2.2,1.62,Stade Michel d'Ornano (Caen),0,0,1000
244,1550412000,Feb 17 2019 - 2:00pm,complete,36967.0,Lille,Montpellier,Ruddy Buquet,25,2.25,1.55,2.26,1.42,0,0,0,0,0,0,,,1,4,3,0,3,0,2,1,2,1,11,6,4,3,7,3,10,12,62,38,1.34,0.8,2.46,57,78,56,21,0,34,56,56,92,8.49,3.24,1.95,3.3,4.75,1.45,2.4,4.6,9.2,2.1,1.67,Stade Pierre-Mauroy (Villeneuve d'Ascq),0,0,1000
245,1550419200,Feb 17 2019 - 4:00pm,complete,14792.0,Reims,Rennes,Clément Turpin,25,1.67,1.25,1.63,1.11,2,0,2,1,1,0,"3,68",,2,4,1,0,1,0,0,1,0,1,8,8,5,2,3,6,13,10,35,65,1.04,1.1,2.42,67,71,54,21,4,29,75,50,67,9.5,3.16,2.45,3.05,3.4,1.5,2.55,5.05,9.8,2.1,1.67,Stade Auguste-Delaune II (Reims),2,1,1000
246,1550433600,Feb 17 2019 - 8:00pm,complete,16406.0,Saint-Étienne,PSG,Benoît Bastien,25,2.42,2.3,2.16,2.0,0,1,1,0,0,0,,73,4,5,1,0,5,0,1,0,0,5,9,11,3,4,6,7,8,18,42,58,1.15,1.26,3.17,59,96,74,29,9,37,82,69,88,13.15,3.67,6.65,4.75,1.49,1.15,1.53,2.3,3.75,1.67,2.1,Stade Geoffroy-Guichard (Saint-Ètienne),-1,0,1000
247,1550685600,Feb 20 2019 - 6:00pm,complete,14527.0,Bordeaux,Guingamp,Willy Delajod,23,1.83,0.67,1.42,0.58,0,0,0,0,0,0,,,8,7,2,0,2,0,1,1,0,2,10,9,5,2,5,7,7,13,64,36,1.48,1.01,2.79,42,71,59,25,17,25,63,54,71,8.42,3.75,2.1,3.15,4.05,1.5,2.55,5.05,9.75,2.15,1.62,Stade Matmut-Atlantique (Bordeaux),0,0,1000
248,1550692800,Feb 20 2019 - 8:00pm,complete,47198.0,PSG,Montpellier,François Letexier,17,3.0,1.5,2.79,1.42,5,1,6,3,2,1,"13,45'1,73,78,79",31,8,3,2,0,1,0,0,2,0,1,16,14,10,8,6,6,11,11,65,35,2.14,1.69,2.88,42,71,54,33,21,34,63,50,83,10.59,3.34,1.32,5.4,10.25,1.21,1.69,2.75,5.0,2.1,1.67,Parc des Princes (Paris),4,1,1000
249,1550858400,Feb 22 2019 - 6:00pm,complete,13511.0,Dijon,Saint-Étienne,Karim Abed,26,1.0,0.92,1.16,1.32,0,1,1,0,0,0,,64,4,5,0,0,0,0,0,0,0,0,11,15,3,7,8,8,13,7,44,56,1.32,1.79,2.57,52,83,49,26,9,27,70,52,78,10.01,4.34,3.25,3.35,2.3,1.31,1.95,3.45,6.5,1.77,1.95,Stade Gaston-Gérard (Dijon),-1,0,1000
250,1550864700,Feb 22 2019 - 7:45pm,complete,25303.0,Strasbourg,Lille,Clément Turpin,26,1.58,1.83,1.37,1.68,1,1,2,1,0,1,68,42,6,2,1,0,1,0,1,0,1,0,10,11,3,6,7,5,16,13,51,49,1.2,1.43,2.59,59,75,50,25,13,25,67,54,84,9.0,4.59,2.8,3.15,2.75,1.43,2.3,4.4,8.0,1.95,1.77,Stade de la Meinau (Strasbourg),0,0,1000
251,1550937600,Feb 23 2019 - 4:00pm,complete,47377.0,PSG,Nîmes,Amaury Delerue,26,3.0,1.42,2.79,1.11,3,0,3,1,1,0,"40,69,89",,9,7,3,0,0,0,2,1,0,0,18,8,8,4,10,4,15,10,70,30,2.11,0.99,3.71,40,80,68,52,36,56,84,56,89,11.1,3.38,1.22,7.0,12.5,1.09,1.34,1.87,2.9,1.8,1.95,Parc des Princes (Paris),3,1,1000
252,1550948400,Feb 23 2019 - 7:00pm,complete,,Amiens SC,Nice,Thomas Léonard,26,1.08,1.31,1.37,1.16,1,0,1,1,1,0,11,,4,4,0,0,2,0,0,0,1,1,11,6,5,0,6,6,13,15,38,62,1.33,0.65,2.22,44,65,41,17,9,12,56,45,80,9.54,3.48,2.75,2.95,2.9,1.57,2.8,5.65,11.0,2.25,1.59,Stade Crédit Agricole de la Licorne (Amiens),1,1,1000
253,1550948400,Feb 23 2019 - 7:00pm,complete,,Guingamp,Angers SCO,Jérôme Miguelgorry,26,0.5,1.17,0.84,1.16,1,0,1,0,0,0,90'2,,6,2,2,0,2,0,1,1,0,2,5,6,4,2,1,4,11,12,51,49,1.02,0.75,2.46,63,67,46,29,8,21,67,42,63,10.16,3.25,2.55,3.05,3.05,1.57,2.75,5.55,11.25,2.2,1.61,Stade du Roudourou (Guingamp),1,1,1000
254,1551016800,Feb 24 2019 - 2:00pm,complete,11124.0,Montpellier,Reims,Willy Delajod,26,1.67,1.25,1.68,1.26,2,4,6,2,1,1,"6,55","27,47,70,88",5,2,0,0,1,0,0,0,0,1,14,15,5,9,9,6,13,12,58,42,1.69,1.77,2.04,42,67,30,17,9,17,58,42,63,7.5,3.91,2.15,3.05,3.95,1.59,2.8,5.8,11.5,2.35,1.54,Stade de la Mosson (Montpellier),-2,0,1000
255,1551016800,Feb 24 2019 - 2:00pm,complete,21910.0,Nantes,Bordeaux,Antony Gautier,26,1.33,0.75,1.63,0.74,1,0,1,0,0,0,51,,11,1,2,0,2,0,1,1,0,2,17,6,9,3,8,3,12,14,43,57,2.13,0.82,2.34,46,67,38,25,13,17,67,42,67,10.75,4.34,2.2,3.05,3.85,1.54,2.65,5.4,10.75,2.2,1.61,Stade de la Beaujoire - Louis Fonteneau (Nantes),1,1,1000
256,1551016800,Feb 24 2019 - 2:00pm,complete,20439.0,Toulouse,Caen,François Letexier,26,1.0,0.67,1.11,0.84,1,1,2,1,0,1,90'1,45'3,6,2,2,0,2,1,1,1,1,2,11,10,9,5,2,5,14,15,58,42,1.81,1.18,2.34,55,75,42,21,4,25,63,38,83,7.33,4.0,1.8,3.5,5.05,1.47,2.4,4.7,9.0,2.2,1.61,Stadium de Toulouse (Toulouse),0,0,1000
257,1551024000,Feb 24 2019 - 4:00pm,complete,28014.0,Rennes,Olympique Marseille,Mikael Lesage,26,1.75,1.23,1.63,1.26,1,1,2,1,1,0,7,56,7,2,4,0,3,1,1,3,1,3,10,8,4,3,6,5,14,15,53,47,1.38,0.94,2.82,51,80,55,32,16,33,68,60,84,12.77,3.58,2.9,3.35,2.5,1.26,1.83,3.15,6.7,1.67,2.1,Roazhon Park (Rennes),0,0,1000
258,1551038400,Feb 24 2019 - 8:00pm,complete,10157.0,Monaco,Olympique Lyonnais,Benoît Millot,26,0.77,1.58,0.95,1.68,2,0,2,2,2,0,"18,27",,3,6,3,0,1,0,0,3,1,0,11,9,6,4,5,5,21,18,43,57,1.49,1.17,2.93,60,76,61,37,16,28,76,61,76,10.08,4.48,2.9,3.5,2.45,1.19,1.62,2.6,4.5,1.51,2.4,Stade Louis II (Monaco),2,1,1000
259,1551542400,Mar 02 2019 - 4:00pm,complete,20076.0,Caen,PSG,Hakim Ben El Hadj,27,0.85,2.36,0.89,2.0,1,2,3,0,0,0,56,"59,87",2,8,2,0,1,0,1,1,0,1,5,19,3,8,2,11,13,13,27,73,0.65,2.25,2.68,55,73,60,34,5,30,60,60,89,10.81,4.65,11.25,6.55,1.25,1.13,1.47,2.15,3.62,1.95,1.8,Stade Michel d'Ornano (Caen),-1,0,1000
260,1551553200,Mar 02 2019 - 7:00pm,complete,11391.0,Angers SCO,Monaco,Antony Gautier,27,1.46,1.0,1.26,0.95,2,2,4,2,2,0,"22,45","49,80",2,3,2,0,3,0,1,1,0,3,10,11,5,6,5,5,8,15,36,64,1.26,1.54,2.33,48,69,40,16,4,16,61,44,80,8.9,4.38,3.1,3.25,2.45,1.4,2.25,4.25,8.5,1.91,1.8,Stade Raymond-Kopa (Angers),0,0,1000
261,1551553200,Mar 02 2019 - 7:00pm,complete,12549.0,Reims,Amiens SC,Frank Schneider,27,1.77,0.62,1.63,0.63,2,2,4,2,0,2,"70,84","39,44",6,3,1,0,1,0,0,1,0,1,9,7,5,3,4,4,11,11,61,39,1.36,0.85,1.96,39,58,35,12,4,16,77,27,62,8.62,3.62,1.87,3.15,5.25,1.57,2.75,5.6,11.0,2.4,1.53,Stade Auguste-Delaune II (Reims),0,0,1000
262,1551621600,Mar 03 2019 - 2:00pm,complete,15025.0,Guingamp,Nantes,Ruddy Buquet,27,0.69,0.85,0.84,0.89,0,0,0,0,0,0,,,3,1,1,0,2,0,0,1,1,1,6,8,2,4,4,4,19,13,46,54,0.91,1.1,2.31,50,66,42,16,8,16,62,39,73,10.62,4.16,3.2,3.0,2.55,1.54,2.65,5.4,11.5,2.15,1.62,Stade du Roudourou (Guingamp),0,0,1000
263,1551621600,Mar 03 2019 - 2:00pm,complete,32722.0,Lille,Dijon,Olivier Thual,27,2.15,0.69,2.26,0.63,1,0,1,0,0,0,72,,9,5,0,0,1,0,0,0,1,0,11,6,2,2,9,4,9,15,57,43,1.15,0.8,2.47,39,73,58,27,0,27,66,58,81,8.08,4.0,1.56,4.1,6.45,1.28,1.91,3.25,6.1,1.95,1.8,Stade Pierre-Mauroy (Villeneuve d'Ascq),1,1,1000
264,1551621600,Mar 03 2019 - 2:00pm,complete,17479.0,Nice,Strasbourg,Eric Wattellier,27,1.67,1.31,1.79,1.21,1,0,1,1,1,0,20,,5,3,0,1,0,1,0,1,0,1,9,7,3,2,6,5,4,14,49,51,1.12,1.18,2.3,43,68,40,20,12,23,64,44,72,9.15,4.56,2.45,3.0,3.35,1.54,2.65,5.4,10.0,2.15,1.62,Allianz Riviera (Nice),1,1,1000
265,1551628800,Mar 03 2019 - 4:00pm,complete,44881.0,Olympique Lyonnais,Toulouse,Thomas Léonard,27,2.08,1.15,2.11,0.89,5,1,6,4,3,1,"10,30,35,67,71",15,8,1,0,0,2,1,0,0,1,2,19,5,11,3,8,2,12,14,62,38,2.45,0.84,2.35,50,77,43,12,4,35,81,27,74,10.62,3.61,1.28,6.0,10.75,1.14,1.49,2.25,3.65,1.87,1.87,Groupama Stadium (Décines-Charpieu),4,1,1000
266,1551643200,Mar 03 2019 - 8:00pm,complete,57337.0,Olympique Marseille,Saint-Étienne,Clément Turpin,27,2.0,1.08,1.95,1.32,2,0,2,2,2,0,"12,21",,3,5,2,0,2,0,2,0,1,1,12,6,8,3,4,3,8,22,45,55,1.58,1.0,2.52,44,76,40,32,12,29,65,56,72,11.35,4.58,1.8,3.65,4.7,1.27,1.87,3.2,5.8,1.77,1.95,Orange Vélodrome (Marseille),2,1,1000
267,1551808800,Mar 05 2019 - 6:00pm,complete,14522.0,Bordeaux,Montpellier,Jérôme Brisard,27,1.77,1.38,1.42,1.42,1,2,3,2,1,1,35,"20,51",12,2,1,0,1,0,1,0,1,0,14,8,6,6,8,2,14,15,61,39,1.87,1.1,2.31,50,66,42,19,12,23,50,46,77,8.54,3.7,2.5,3.0,3.2,1.51,2.6,5.15,10.25,2.1,1.67,Stade Matmut-Atlantique (Bordeaux),-1,0,1000
268,1552147200,Mar 09 2019 - 4:00pm,complete,25463.0,Strasbourg,Olympique Lyonnais,Jérôme Miguelgorry,28,1.54,1.46,1.37,1.68,2,2,4,1,0,1,"69,70","3,51",5,6,1,0,2,0,0,1,1,1,12,18,8,9,4,9,17,12,46,54,1.65,2.17,2.81,62,81,54,31,12,23,69,58,85,9.62,4.0,4.3,3.7,1.91,1.25,1.8,3.0,5.4,1.71,2.05,Stade de la Meinau (Strasbourg),0,0,1000
269,1552158000,Mar 09 2019 - 7:00pm,complete,,Amiens SC,Nîmes,Willy Delajod,28,1.23,1.31,1.37,1.11,2,1,3,0,0,0,"49,64",53,4,5,2,1,1,0,0,3,0,1,15,9,7,3,8,6,15,15,46,54,1.71,1.25,2.92,42,74,58,31,19,31,70,54,85,9.54,2.85,2.55,3.2,3.0,1.43,2.3,4.35,7.25,1.95,1.77,Stade Crédit Agricole de la Licorne (Amiens),1,1,1000
270,1552158000,Mar 09 2019 - 7:00pm,complete,,Dijon,Reims,Florent Batta,28,0.92,1.38,1.16,1.26,1,1,2,2,1,1,13,9,4,6,1,1,1,0,1,1,0,1,4,22,2,6,2,16,18,14,34,66,0.61,2.48,2.29,44,73,37,20,12,28,69,32,65,8.0,3.92,3.05,3.15,2.55,1.48,2.45,4.8,9.0,2.05,1.71,Stade Gaston-Gérard (Dijon),0,0,1000
271,1552158000,Mar 09 2019 - 7:00pm,complete,,Monaco,Bordeaux,François Letexier,28,0.93,0.69,0.95,0.74,1,1,2,0,0,0,48,65,4,3,5,0,2,0,0,5,0,2,13,7,11,4,2,3,12,12,58,42,2.17,0.92,2.17,44,63,37,19,7,26,74,37,59,9.01,4.67,1.74,3.85,5.05,1.29,1.95,3.35,7.0,1.87,1.87,Stade Louis II (Monaco),0,0,1000
272,1552226400,Mar 10 2019 - 2:00pm,complete,10931.0,Montpellier,Angers SCO,Karim Abed,28,1.54,1.08,1.68,1.16,2,2,4,2,2,0,"3,16","80,90'2",5,8,3,0,0,1,0,3,0,1,7,12,5,7,2,5,12,10,39,61,1.11,1.77,2.39,50,66,42,27,8,27,62,47,70,8.0,3.38,2.05,3.2,4.2,1.49,2.5,4.85,9.5,2.1,1.67,Stade de la Mosson (Montpellier),0,0,1000
273,1552226400,Mar 10 2019 - 2:00pm,complete,,Saint-Étienne,Lille,Mikael Lesage,28,2.23,1.77,2.16,1.68,0,1,1,0,0,0,,87,9,4,3,2,3,0,0,5,0,3,6,12,2,9,4,3,10,12,54,46,0.99,1.66,2.58,54,77,54,16,12,27,73,50,77,10.46,4.16,2.75,3.2,2.8,1.35,2.1,3.8,7.0,1.83,1.91,Stade Geoffroy-Guichard (Saint-Ètienne),-1,0,1000
274,1552226400,Mar 10 2019 - 2:00pm,complete,19802.0,Toulouse,Guingamp,Jérôme Brisard,28,1.0,0.69,1.11,0.58,1,0,1,1,1,0,20,,8,2,1,0,2,1,0,1,2,1,12,5,5,0,7,5,12,15,69,31,1.79,0.57,2.62,50,73,54,23,12,19,66,50,74,8.38,3.77,2.3,3.2,3.5,1.48,2.45,4.8,9.25,2.05,1.69,Stadium de Toulouse (Toulouse),1,1,1000
275,1552233600,Mar 10 2019 - 4:00pm,complete,23676.0,Rennes,Caen,Benoît Millot,28,1.69,0.69,1.63,0.84,3,1,4,2,1,1,"39,58,62",20,5,4,2,0,3,1,1,1,3,1,10,4,7,2,3,2,11,16,57,43,1.54,0.62,2.23,42,77,31,19,4,35,62,35,81,10.15,4.0,1.59,3.9,6.7,1.37,2.15,3.95,7.5,2.15,1.62,Roazhon Park (Rennes),2,1,1000
276,1552248000,Mar 10 2019 - 8:00pm,complete,50935.0,Olympique Marseille,Nice,Benoît Bastien,28,2.08,1.21,1.95,1.16,1,0,1,0,0,0,61,,9,0,2,0,1,0,0,2,0,1,10,4,7,2,3,2,17,16,56,44,1.7,0.52,2.17,34,71,30,19,4,30,71,38,63,10.66,4.75,1.54,4.2,6.9,1.28,1.91,3.25,5.6,2.0,1.77,Orange Vélodrome (Marseille),1,1,1000
277,1552413600,Mar 12 2019 - 6:00pm,complete,15117.0,Dijon,PSG,Jeremy Stinat,18,0.92,2.42,1.16,2.0,0,4,4,2,0,2,,"7,40,50,90'2",3,5,2,0,1,0,0,2,1,0,8,14,3,8,5,6,16,5,37,63,1.02,2.02,2.82,52,89,61,29,4,36,72,53,85,11.83,4.17,13.25,7.25,1.22,1.1,1.36,1.95,3.15,1.87,1.83,Stade Gaston-Gérard (Dijon),-4,0,1000
278,1552672800,Mar 15 2019 - 6:00pm,complete,14402.0,Nice,Toulouse,Olivier Thual,29,1.77,1.07,1.79,0.89,1,1,2,1,1,0,20,88,2,6,0,0,2,0,0,0,1,1,7,13,3,4,4,9,8,20,48,52,0.95,1.6,2.13,36,59,40,15,4,18,71,41,59,8.57,4.8,2.3,3.15,3.55,1.42,2.3,4.35,8.0,1.95,1.8,Allianz Riviera (Nice),0,0,1000
279,1552679100,Mar 15 2019 - 7:45pm,complete,37724.0,Lille,Monaco,Hakim Ben El Hadj,29,2.21,1.0,2.26,0.95,0,1,1,0,0,0,,90,5,3,3,0,2,0,0,3,1,1,12,12,4,9,8,3,14,18,65,35,1.42,1.69,2.52,52,78,55,26,0,33,63,52,86,8.26,4.35,2.05,3.45,3.95,1.33,2.05,3.65,7.0,1.83,1.91,Stade Pierre-Mauroy (Villeneuve d'Ascq),-1,0,1000
280,1552762800,Mar 16 2019 - 7:00pm,complete,10427.0,Angers SCO,Amiens SC,Benoît Millot,29,1.43,0.64,1.26,0.63,0,0,0,0,0,0,,,2,1,1,0,4,0,1,0,2,2,8,9,4,5,4,4,14,18,52,48,1.23,1.2,2.33,43,61,43,21,7,25,68,43,72,8.07,3.5,2.0,3.25,4.45,1.5,2.55,5.05,10.0,2.2,1.61,Stade Raymond-Kopa (Angers),0,0,1000
281,1552762800,Mar 16 2019 - 7:00pm,complete,18276.0,Caen,Saint-Étienne,Florent Batta,29,0.79,1.0,0.89,1.32,0,5,5,3,0,3,,"4,20,30,85,90'1",0,8,0,0,0,0,0,0,0,0,3,12,2,8,1,4,18,12,47,53,0.6,1.61,2.29,54,64,43,25,7,21,50,54,79,8.79,4.43,3.3,3.1,2.45,1.47,2.4,4.7,9.0,2.0,1.74,Stade Michel d'Ornano (Caen),-5,0,1000
282,1552762800,Mar 16 2019 - 7:00pm,complete,15834.0,Guingamp,Dijon,Mikael Lesage,29,0.71,0.64,0.84,0.63,1,0,1,0,0,0,86,,6,4,0,0,2,0,0,0,0,2,10,10,3,5,7,5,8,9,50,50,1.25,1.31,2.25,39,64,43,21,4,7,61,47,72,10.15,3.93,2.15,3.2,3.9,1.5,2.5,4.95,10.0,2.15,1.65,Stade du Roudourou (Guingamp),1,1,1000
283,1552762800,Mar 16 2019 - 7:00pm,complete,13114.0,Nîmes,Strasbourg,Amaury Delerue,29,1.46,1.21,1.68,1.21,2,2,4,1,0,1,"66,90'2","9,53",7,1,4,0,6,0,0,4,1,5,13,8,6,5,7,3,11,17,64,36,1.66,0.99,2.55,55,71,44,30,18,33,70,44,78,9.92,4.6,2.3,3.35,3.4,1.35,2.1,3.8,7.5,1.83,1.91,Stade des Costières (Nîmes),0,0,1000
284,1552829400,Mar 17 2019 - 1:30pm,complete,47134.0,Olympique Lyonnais,Montpellier,Clément Turpin,29,2.14,1.5,2.11,1.42,3,2,5,2,1,1,"11,58,86","36,90'1",8,6,1,0,2,0,0,1,1,1,21,9,14,5,7,4,7,11,65,35,2.74,1.15,2.47,54,79,40,14,11,36,68,29,86,10.64,2.86,1.49,4.7,6.75,1.16,1.56,2.4,4.33,1.69,2.1,Groupama Stadium (Décines-Charpieu),1,1,1000
285,1552831200,Mar 17 2019 - 2:00pm,complete,14806.0,Reims,Nantes,Johan Hamel,29,1.71,0.86,1.63,0.89,1,0,1,0,0,0,59,,7,3,4,0,2,1,1,3,1,2,8,4,3,2,5,2,8,16,50,50,1.07,0.82,1.97,43,57,36,11,4,18,68,29,68,9.43,4.0,2.2,3.15,3.8,1.51,2.6,5.15,10.0,2.15,1.65,Stade Auguste-Delaune II (Reims),1,1,1000
286,1552838400,Mar 17 2019 - 4:00pm,complete,19807.0,Bordeaux,Rennes,Eric Wattellier,29,1.64,1.15,1.42,1.11,1,1,2,0,0,0,59,90'2,3,9,2,0,3,0,1,1,1,2,13,8,5,4,8,4,13,11,47,53,1.51,1.3,2.72,64,78,60,26,11,38,67,56,74,8.9,3.33,2.6,3.1,3.1,1.44,2.35,4.55,9.0,2.0,1.74,Stade Matmut-Atlantique (Bordeaux),0,0,1000
